name,market,funding_total_usd,status,country_code,region,funding_rounds,founded_at,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,first_fund_year,years_between
TIM Group, Finance ,2400000.0,success,GBR,London,0,2002-01-01,2002,2012-11-05,2012-11-05,0.0,0.0,0.0,0.0,0.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,10
Timeet, Social Media ,162364.0,success,CHN,CHN - Other,0,2013-07-01,2013,2013-07-01,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,162364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
TimeGenius,,0.0,success,CAN,Toronto,0,2013-10-23,2013,2013-10-31,2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Times pace Intelligent Technology, Manufacturing ,1904761.0,success,CHN,Guangzhou,1,2011-01-01,2011,2011-01-01,2012-04-01,0.0,1904761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904761.0,0.0,0.0,0.0,2011,0
Timetric, Big Data Analytics ,0.0,success,GBR,London,0,2008-05-01,2008,2010-03-23,2010-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2
Tinman Arts, Education ,158730.0,success,CHN,Chengdu,0,2012-04-01,2012,2012-04-01,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,158730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
TinyMob Games, Games ,2000000.0,success,CAN,Vancouver,0,2013-09-01,2013,2013-11-13,2013-11-13,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
TIO Networks, Finance ,0.0,success,CAN,Vancouver,0,1997-01-01,1997,2008-11-01,2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,11
Tipstar, E-Commerce ,212361.0,fail,GBR,Gateshead,0,2007-10-23,2007,2009-03-01,2009-03-01,212361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2
Tira Wireless, Software ,20500000.0,success,CAN,Toronto,2,2001-01-01,2001,2005-03-15,2007-07-09,0.0,20500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,13000000.0,5000000.0,2005,4
Tissue Regenix, Health Care ,1349658.0,success,GBR,York,0,2006-05-01,2006,2007-01-02,2007-01-02,0.0,0.0,0.0,1349658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,1
Titan Medical, Health and Wellness ,79190176.0,success,CAN,Toronto,0,2010-12-06,2010,2010-12-06,2014-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
TitanFile, Cloud Computing ,1355827.0,success,CAN,Toronto,0,2011-01-17,2011,2011-08-29,2012-10-11,1355827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Tixa Internet Technology, Finance ,24000000.0,success,CHN,Beijing,1,2006-08-03,2006,2006-08-03,2006-08-03,0.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000000.0,0.0,0.0,2006,0
Tizaro, E-Commerce ,0.0,success,GBR,London,0,2012-11-01,2012,2012-06-01,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
TM Bioscience, Biotechnology ,13000000.0,success,CAN,Toronto,0,1980-01-01,1980,2005-11-23,2006-11-28,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,25
TMAT, Manufacturing ,2508623.0,success,GBR,Derbyshire,0,2011-11-30,2011,2011-11-30,2011-11-30,0.0,0.0,0.0,2508623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
To8to, Social Media ,16480000.0,success,CHN,Shenzhen,1,2014-02-18,2014,2014-02-18,2014-02-18,0.0,16480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16480000.0,0.0,0.0,2014,0
Togethera, Photography ,378812.0,success,GBR,London,0,2013-01-01,2013,2014-02-09,2014-02-09,378812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Togic Software, Photography ,1754347.0,success,CHN,Shenzhen,1,2010-08-01,2010,2010-08-01,2013-04-01,0.0,1606855.0,0.0,0.0,0.0,0.0,147492.0,0.0,0.0,0.0,0.0,1606855.0,0.0,0.0,0.0,2010,0
Tokamak Solutions, Biotechnology ,274902.0,success,GBR,GBR - Other,0,2011-03-20,2011,2011-03-20,2011-03-20,0.0,0.0,0.0,274902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Tokiva Technologies, Mobile ,0.0,success,CAN,Toronto,0,2007-09-01,2007,2007-11-01,2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,0
Tomoon,,0.0,success,CHN,Beijing,0,2011-01-01,2011,2013-07-01,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,2
Tongbanjie, Finance ,60000000.0,success,CHN,Hangzhou,2,2013-01-01,2013,2013-01-01,2014-09-23,0.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,50000000.0,0.0,0.0,2013,0
TongCard Holdings, Advertising ,1300000.0,success,CHN,Beijing,0,2011-08-08,2011,2011-08-08,2011-08-08,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Tongda, Manufacturing ,6386470.0,success,CHN,CHN - Other,1,2008-06-01,2008,2008-06-01,2010-03-01,0.0,6386470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3458213.0,2928257.0,2008,0
Tongtech, Software ,2175115.0,success,CHN,Beijing,0,1999-07-01,1999,1999-07-01,2003-08-01,0.0,0.0,0.0,2175115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999,0
Toothpick, Curated Web ,0.0,success,GBR,Ilford,0,2012-03-01,2012,2012-08-10,2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Top Hat, Polling ,22550839.0,success,CAN,Toronto,2,2009-03-17,2009,2010-01-27,2014-05-06,0.0,20993549.0,0.0,0.0,0.0,0.0,1557290.0,0.0,0.0,0.0,0.0,7893539.0,10500000.0,0.0,0.0,2010,1
Top10, Travel ,12400000.0,success,GBR,London,2,2011-02-01,2011,2011-09-20,2014-03-02,0.0,12400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400000.0,8000000.0,0.0,0.0,2011,0
Topadmit, Education ,80000.0,success,CHN,Beijing,0,2009-08-01,2009,2009-10-01,2009-10-01,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0
TopCat Research, Biotechnology ,80606.0,success,GBR,Gwynedd,0,2011-07-14,2011,2011-07-14,2011-07-14,0.0,80606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
TopiVert, Health Care ,19328350.0,success,GBR,London,0,2011-12-06,2011,2011-12-06,2014-01-12,0.0,19328350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
TopLog, Software ,400000.0,success,CAN,Halifax,0,2013-01-01,2013,2013-12-12,2013-12-12,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
TOPSEC, Security ,12000000.0,success,CHN,Beijing,1,2004-06-01,2004,2004-06-01,2004-06-01,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,2004,0
Torex Retail Canada, Software ,60000.0,fail,CAN,Toronto,0,1983-01-01,1983,2005-01-26,2005-01-26,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,22
Tornado Medical Systems, Biotechnology ,14743453.0,success,CAN,Toronto,0,2010-01-01,2010,2010-11-09,2014-09-10,0.0,14743453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
TorqBak, Twitter Applications ,227287.0,success,GBR,London,0,2013-02-01,2013,2014-04-17,2014-04-17,0.0,0.0,0.0,227287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
toucanBox, E-Commerce ,0.0,success,GBR,London,0,2012-03-01,2012,2013-04-02,2013-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
Touch Bionics, Biotechnology ,5172898.0,success,GBR,Livingston,0,2010-01-30,2010,2010-01-30,2011-10-08,0.0,0.0,0.0,3883556.0,0.0,0.0,0.0,1289342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Touch-Writer, Mobile ,0.0,success,CAN,Toronto,0,2011-01-01,2011,2011-01-01,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
TouchIN2 Technologies, Software ,1500000.0,success,CAN,Ottawa,0,2012-06-15,2012,2014-02-17,2014-02-17,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2
TouchLocal, Search ,0.0,success,GBR,London,0,2004-01-01,2004,2004-01-01,2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0
Touchmedia, Advertising ,32472800.0,success,CHN,Shanghai,2,2003-01-01,2003,2006-08-01,2012-02-01,0.0,32472800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16236400.0,16236400.0,0.0,2006,3
TouchPal, Software ,25000000.0,success,CHN,Beijing,2,2008-01-01,2008,2010-06-01,2014-09-17,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,20000000.0,0.0,2010,2
Toushay - It's what's in store, Mobile ,6662526.0,success,CAN,Ottawa,0,2011-03-15,2011,2011-07-07,2013-10-16,1557713.0,0.0,0.0,0.0,0.0,0.0,0.0,903915.0,4200898.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Toutiao, Data Centers ,100000000.0,success,CHN,Beijing,1,2012-01-01,2012,2014-06-03,2014-06-03,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,2014,2
Towergate, Finance ,322282099.0,success,GBR,Kent,0,2011-02-01,2011,2011-02-01,2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322282099.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
TOWONA Mobile TV Media Holding, Photography ,11250000.0,success,CHN,Beijing,0,2003-01-01,2003,2006-11-01,2006-11-01,0.0,11250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,3
TPP Global Development, Biotechnology ,12200000.0,success,GBR,Edinburgh,1,2010-07-19,2010,2010-07-19,2010-07-19,0.0,12200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12200000.0,0.0,0.0,0.0,2010,0
TR Fleet Limited, Public Safety ,484308.0,success,GBR,Coventry,0,2007-05-01,2007,2012-12-12,2012-12-12,0.0,484308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,5
Trac Emc & Safety, Analytics ,225962.0,success,GBR,Malvern Wells,0,2005-01-01,2005,2010-01-12,2010-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,5
Trace Technologies, Big Data ,1680000.0,success,GBR,GBR - Other,0,2002-01-01,2002,2007-03-27,2012-07-07,500000.0,1180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,5
TrackaPhone, Legal ,412000.0,success,GBR,GBR - Other,1,2002-01-01,2002,2007-07-10,2007-07-10,0.0,412000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412000.0,0.0,0.0,2007,5
TrackTik, Software ,1000000.0,success,CAN,Montreal,0,2014-04-02,2014,2014-04-02,2014-04-02,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
Tracsis,,3299122.0,success,GBR,Leeds,0,2004-01-01,2004,2011-05-31,2011-05-31,0.0,0.0,0.0,3299122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,7
Tradeasi Solutions, Enterprise Software ,565000.0,success,GBR,Liverpool,0,2006-08-08,2006,2006-08-08,2006-08-08,0.0,565000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,0
Tradesparq, Wholesale ,500000.0,success,CHN,Shanghai,0,2010-01-01,2010,2012-04-12,2012-07-16,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2
Trak.io, Analytics ,150000.0,success,GBR,London,0,2013-05-01,2013,2014-04-07,2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Traka, Security ,1400000.0,success,GBR,Northampton,0,1995-01-01,1995,2013-11-13,2013-11-13,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,18
Trampoline Systems, Enterprise Software ,7669661.0,success,GBR,London,0,2003-10-01,2003,2003-10-01,2010-12-01,400000.0,6354000.0,0.0,0.0,0.0,0.0,915661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,0
Transfer Course Computer System (Beijing), Education ,3500000.0,success,CHN,Beijing,1,2011-01-01,2011,2011-12-01,2013-12-01,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,2011,0
TransferGo, Curated Web ,722455.0,success,GBR,London,0,2012-01-18,2012,2012-12-21,2013-10-23,722455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Transinfo Group, Public Transportation ,11623640.0,success,CHN,Beijing,1,2000-01-01,2000,2010-02-01,2011-07-01,0.0,1623640.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,1623640.0,0.0,0.0,0.0,2010,10
Transit App, Travel ,477269.0,success,CAN,Montreal,0,2013-04-15,2013,2013-04-15,2014-03-01,477269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Transition Therapeutics, Biotechnology ,41800000.0,success,CAN,Toronto,0,2013-08-16,2013,2013-08-16,2014-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
TranslateMedia, Local ,250000.0,success,GBR,London,0,2004-01-01,2004,2004-09-01,2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0
Transmension, Games ,0.0,success,CHN,Shanghai,0,2012-03-01,2012,2012-03-01,2012-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Transmit Promo, Software ,126222.0,success,GBR,Durham,0,2012-01-03,2012,2012-01-31,2012-01-31,0.0,0.0,0.0,0.0,0.0,126222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Tranzeo Wireless Technologies, Mobile ,4811163.0,success,CAN,BC - Other,0,2009-10-01,2009,2009-10-01,2011-09-14,0.0,4811163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0
TravelAI, Software ,0.0,success,GBR,London,0,2014-04-14,2014,2014-04-14,2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
TravelPi, Mobile ,813000.0,success,CHN,CHN - Other,0,2014-08-21,2014,2014-08-21,2014-08-21,0.0,0.0,0.0,813000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
Travergence, Travel ,778143.0,success,CAN,Vancouver,0,2010-09-01,2010,2011-07-01,2011-07-01,778143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1
Traverse Energy, Clean Technology ,11500000.0,success,CAN,Calgary,0,1995-01-01,1995,2014-03-12,2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,19
Tray, Software ,0.0,success,GBR,London,0,2012-04-14,2012,2012-11-01,2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Trellia Networks, Enterprise Software ,8800000.0,success,CAN,Montreal,2,2003-01-01,2003,2005-01-10,2009-01-19,0.0,8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300000.0,3500000.0,0.0,0.0,2005,2
Trema Group, Software ,10510000.0,success,GBR,London,0,1992-01-01,1992,2005-03-03,2005-03-03,0.0,10510000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,13
TrendMD, Advertising ,29702.0,success,CAN,Toronto,0,2013-02-28,2013,2013-05-01,2013-05-01,29702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Trendr, Brand Marketing ,110000.0,success,CAN,Montreal,0,2012-01-01,2012,2013-09-01,2013-09-01,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
Triacta Power Technologies, Software ,887000.0,success,CAN,ON - Other,0,2003-01-01,2003,2006-10-26,2006-10-26,0.0,887000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,3
TrialReach, Health Care ,4400000.0,success,GBR,London,1,2009-01-01,2009,2011-10-28,2013-05-08,0.0,4400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000.0,0.0,0.0,0.0,2011,2
Tribal Nova, Kids ,2493889.0,success,CAN,Montreal,0,2009-04-16,2009,2009-04-16,2009-04-16,2493889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0
TribeHR, SaaS ,3500000.0,success,CAN,Toronto,0,2009-01-01,2009,2011-07-27,2012-08-01,1000000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,2
Tribesports, Social Media ,3200000.0,success,GBR,London,1,2010-01-01,2010,2011-06-10,2012-01-01,0.0,3200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,0.0,0.0,0.0,2011,1
Tribold, Software ,28120000.0,success,GBR,London,1,2003-01-01,2003,2005-07-01,2009-01-14,0.0,28120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,2005,2
Tribute Pharmaceuticals Canada, Biotechnology ,27900000.0,success,CAN,Toronto,0,2013-01-01,2013,2014-08-25,2014-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Trident Energy, Clean Technology ,668048.0,success,GBR,Glasgow,0,2003-01-01,2003,2012-11-22,2013-03-22,0.0,0.0,0.0,668048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,9
Triductor, Semiconductors ,0.0,success,CHN,Shanghai,0,2006-01-01,2006,2008-02-01,2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,2
Triggerfox Corporation, Software ,1800000.0,success,CAN,Toronto,0,2012-01-01,2012,2014-04-02,2014-04-02,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2
Triggertrap, Mobile ,543210.0,success,GBR,London,0,2011-07-01,2011,2011-07-31,2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543210.0,0.0,0.0,0.0,0.0,2011,0
Trillium Therapeutics, Biotechnology ,1000000.0,success,CAN,Toronto,0,2011-05-12,2011,2011-05-12,2011-05-12,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Trimel Pharmaceuticals, Biotechnology ,12631268.0,success,CAN,Toronto,0,2008-01-01,2008,2014-02-23,2014-08-14,0.0,2131268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,6
TRINA SOLAR LTD, Semiconductors ,239000000.0,success,CHN,Shanghai,0,1997-01-01,1997,2014-06-13,2014-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,17
Tripbod, Travel ,0.0,success,GBR,Cumbria,0,2009-09-01,2009,2010-12-01,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,1
TripShake, Travel ,50230.0,fail,GBR,London,0,2008-06-23,2008,2000-01-01,2000-01-01,50230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,-8
Tristar,,0.0,success,GBR,London,0,2008-01-15,2008,2008-01-15,2008-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,0
Triviala, Games ,4014726.0,success,GBR,London,0,2008-01-02,2008,2008-01-01,2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,4014726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,0
Trony Science and Technology Development, Clean Technology ,110000000.0,success,CHN,Shenzhen,1,1993-01-01,1993,2008-09-01,2010-04-01,0.0,45000000.0,0.0,65000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,0.0,0.0,0.0,2008,15
Trony Solar, Renewable Energies ,20000000.0,success,CHN,Shenzhen,1,1993-01-01,1993,2008-10-28,2008-10-28,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,2008,15
Troodon,,0.0,success,CHN,Beijing,0,2008-02-27,2008,2008-02-27,2008-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,0
Tropic Networks, Enterprise Software ,33000000.0,success,CAN,Ottawa,0,2000-01-01,2000,2005-05-25,2005-05-25,0.0,33000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000000.0,2005,5
Troux Technologies, Enterprise Software ,33850000.0,success,GBR,London,1,2001-01-01,2001,2005-01-14,2009-10-08,0.0,33850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,0.0,2005,4
truedash, Data Visualization ,245871.0,success,GBR,London,0,2014-03-05,2014,2014-09-05,2014-09-05,245871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
TrueView,,94469.0,success,GBR,London,0,2012-01-01,2012,2012-08-01,2013-01-01,94469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
TruLeaf,,801929.0,success,CAN,CAN - Other,0,2012-03-30,2012,2012-03-30,2013-03-15,801929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Trulioo, Online Identity ,8300000.0,success,CAN,Vancouver,1,2010-01-01,2010,2010-01-01,2014-03-11,2300000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,2010,0
Trunkbow,,8800170.0,success,CHN,Beijing,0,2001-01-01,2001,2010-02-11,2010-02-11,0.0,8800170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,9
Trust Mico, Mobile Commerce ,310473.0,success,GBR,Cardiff,0,2011-07-17,2011,2011-01-01,2011-01-01,310473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
TrustedPlaces, Social Media ,1000000.0,success,GBR,London,0,2006-04-01,2006,2007-02-26,2007-02-26,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,1
Trutap, Mobile ,14500000.0,success,GBR,London,2,1989-01-20,1989,2005-10-01,2007-07-01,0.0,13500000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,7000000.0,6500000.0,0.0,0.0,2005,16
TryLife, Games ,226609.0,success,GBR,Newcastle,0,2012-08-09,2012,2012-08-09,2012-08-09,0.0,0.0,0.0,226609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
TSSI Systems, Security ,6084330.0,success,GBR,Swindon,0,2005-07-26,2005,2005-07-26,2005-07-26,0.0,6084330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,0
